localtime,time,symbol,signal,signal_sim,SameFlag
09:48:10.746616168,09:48:10.000000000,sh603988,3.68279,3.68279,1
09:48:14.166243137,09:48:14.000000000,sh603988,2.20643,2.20643,1
09:48:17.166207586,09:48:17.000000000,sh603988,6.85387,6.85387,1
09:48:20.164012702,09:48:20.000000000,sh603988,10.022,10.022,1
09:48:22.819420484,09:48:22.000000000,sh603988,3.46012,3.46012,1
09:48:25.888614885,09:48:25.000000000,sh603988,4.232080000000002,4.232080000000002,1
09:48:28.890559329,09:48:28.000000000,sh603988,10.5386,10.5386,1
09:48:31.885539711,09:48:31.000000000,sh603988,1.7628,1.7628,1
09:48:35.130767403,09:48:35.000000000,sh603988,4.85973,4.85973,1
09:48:38.120642565,09:48:38.000000000,sh603988,5.42261,5.42261,1
09:48:41.110664550,09:48:41.000000000,sh603988,7.64815,7.64815,1
09:48:43.780381166,09:48:43.000000000,sh603988,3.00657,3.00657,1
09:48:47.093708930,09:48:47.000000000,sh603988,3.74108,3.74108,1
09:48:50.087530708,09:48:50.000000000,sh603988,5.1310699999999985,5.1310699999999985,1
09:48:53.087094934,09:48:53.000000000,sh603988,9.46175,9.46175,1
09:48:55.756451824,09:48:55.000000000,sh603988,-0.7949390000000001,-0.7949390000000001,1
09:48:58.599817680,09:48:58.000000000,sh603988,3.49615,3.49615,1
09:49:01.606114145,09:49:01.000000000,sh603988,2.69674,2.69674,1
09:49:04.607243210,09:49:04.000000000,sh603988,-1.72765,-1.72765,1
09:49:07.606286057,09:49:07.000000000,sh603988,-7.26951,-7.26951,1
09:49:10.606551303,09:49:10.000000000,sh603988,-13.0494,-13.0494,1
09:49:13.265069503,09:49:13.000000000,sh603988,-12.5284,-12.5284,1
09:49:16.263734500,09:49:16.000000000,sh603988,-13.8009,-13.8009,1
09:49:19.267514995,09:49:19.000000000,sh603988,-15.1454,-15.1454,1
09:49:22.264481897,09:49:22.000000000,sh603988,-13.722,-13.722,1
09:49:25.263045563,09:49:25.000000000,sh603988,-15.2069,-15.2069,1
09:49:28.276360900,09:49:28.000000000,sh603988,-6.32325,-6.32325,1
09:49:31.262611265,09:49:31.000000000,sh603988,-3.19868,-3.19868,1
09:49:34.775592905,09:49:34.000000000,sh603988,-4.86484,-4.86484,1
09:49:37.770807466,09:49:37.000000000,sh603988,-1.31529,-1.31529,1
09:49:41.057521596,09:49:41.000000000,sh603988,1.39047,1.39047,1
09:49:44.059724748,09:49:44.000000000,sh603988,-3.19328,-3.19328,1
09:49:46.721187736,09:49:46.000000000,sh603988,-3.92322,-3.92322,1
09:49:49.733623536,09:49:49.000000000,sh603988,-6.441319999999998,-6.441319999999998,1
09:49:52.722190141,09:49:52.000000000,sh603988,-7.320239999999999,-7.320239999999999,1
09:49:55.721316067,09:49:55.000000000,sh603988,-10.4508,-10.4508,1
09:49:58.724199941,09:49:58.000000000,sh603988,-3.54484,-3.54484,1
09:50:02.017057032,09:50:02.000000000,sh603988,3.69511,3.69511,1
09:50:05.022829735,09:50:05.000000000,sh603988,-1.63646,-1.63646,1
09:50:08.018300885,09:50:08.000000000,sh603988,-11.9964,-11.9964,1
09:50:11.017999859,09:50:11.000000000,sh603988,-7.98844,-7.98844,1
09:50:13.687640011,09:50:13.000000000,sh603988,-1.62793,-1.62793,1
09:50:16.354640019,09:50:16.000000000,sh603988,-1.2124700000000002,-1.2124700000000002,1
09:50:19.343134254,09:50:19.000000000,sh603988,-11.4321,-11.4321,1
09:50:22.354187709,09:50:22.000000000,sh603988,-4.3776199999999985,-4.3776199999999985,1
09:50:25.352552707,09:50:25.000000000,sh603988,-10.477,-10.477,1
09:50:28.351471427,09:50:28.000000000,sh603988,-2.50398,-2.50398,1
09:50:31.544203687,09:50:31.000000000,sh603988,4.5868,4.5868,1
09:50:34.539656759,09:50:34.000000000,sh603988,-4.21718,-4.21718,1
09:50:37.543777023,09:50:37.000000000,sh603988,-3.86018,-3.86018,1
09:50:41.096607041,09:50:41.000000000,sh603988,5.05771,5.05771,1
09:50:44.089960707,09:50:44.000000000,sh603988,-0.128281,-0.128281,1
09:50:46.770374700,09:50:46.000000000,sh603988,-1.87783,-1.87783,1
09:50:49.762623201,09:50:49.000000000,sh603988,-1.19141,-1.19141,1
09:50:53.168199195,09:50:53.000000000,sh603988,6.15122,6.15122,1
09:50:56.158975412,09:50:56.000000000,sh603988,3.37923,3.37923,1
09:50:59.158764234,09:50:59.000000000,sh603988,5.378419999999998,5.378419999999998,1
09:51:01.950811729,09:51:01.000000000,sh603988,3.10638,3.10638,1
09:51:05.090730186,09:51:05.000000000,sh603988,9.09498,9.09498,1
09:51:08.041804137,09:51:08.000000000,sh603988,2.52668,2.52668,1
09:51:10.718678171,09:51:10.000000000,sh603988,0.392931,0.392931,1
09:51:13.684135338,09:51:13.000000000,sh603988,1.37219,1.37219,1
09:51:16.639727395,09:51:16.000000000,sh603988,1.68433,1.68433,1
09:51:19.625566720,09:51:19.000000000,sh603988,13.531,13.531,1
09:51:22.602298763,09:51:22.000000000,sh603988,13.9361,13.9361,1
09:51:25.601770865,09:51:25.000000000,sh603988,19.4988,19.4988,1
09:51:28.604900620,09:51:28.000000000,sh603988,22.1998,22.1998,1
09:51:31.604165552,09:51:31.000000000,sh603988,20.4427,20.4427,1
09:51:34.600558150,09:51:34.000000000,sh603988,23.1543,23.1543,1
09:51:37.587950295,09:51:37.000000000,sh603988,27.0213,27.0213,1
09:51:40.592341386,09:51:40.000000000,sh603988,28.3448,28.3448,1
09:51:43.592121092,09:51:43.000000000,sh603988,32.0581,32.0581,1
09:51:46.588938981,09:51:46.000000000,sh603988,27.762,27.762,1
09:51:52.597213958,09:51:52.000000000,sh603988,32.1075,32.1075,1
09:51:55.602645419,09:51:55.000000000,sh603988,22.4397,22.4397,1
09:51:58.597987679,09:51:58.000000000,sh603988,22.6616,22.6616,1
09:52:01.596861519,09:52:01.000000000,sh603988,24.1902,24.1902,1
09:52:04.598616882,09:52:04.000000000,sh603988,24.2223,24.2223,1
09:52:07.592972960,09:52:07.000000000,sh603988,22.4693,22.4693,1
09:52:10.597983320,09:52:10.000000000,sh603988,11.9023,11.9023,1
09:52:13.587441964,09:52:13.000000000,sh603988,11.9569,11.9569,1
09:52:16.262132662,09:52:16.000000000,sh603988,17.9076,17.9076,1
09:52:20.101023491,09:52:20.000000000,sh603988,25.3092,25.3092,1
09:52:23.102579683,09:52:23.000000000,sh603988,1.51145,1.51145,1
09:52:25.762413214,09:52:25.000000000,sh603988,2.67674,2.67674,1
09:52:28.637639644,09:52:28.000000000,sh603988,-3.4994300000000003,-3.4994300000000003,1
09:52:31.607793296,09:52:31.000000000,sh603988,0.284396,0.284396,1
09:52:34.607056644,09:52:34.000000000,sh603988,1.39239,1.39239,1
09:52:37.601977308,09:52:37.000000000,sh603988,4.30195,4.30195,1
09:52:40.600030149,09:52:40.000000000,sh603988,-3.12985,-3.12985,1
09:52:43.605198296,09:52:43.000000000,sh603988,4.86488,4.86488,1
09:52:46.607462182,09:52:46.000000000,sh603988,-2.15038,-2.15038,1
09:52:49.601678366,09:52:49.000000000,sh603988,5.46059,5.46059,1
09:52:52.600068167,09:52:52.000000000,sh603988,9.17082,9.17082,1
09:52:55.600276465,09:52:55.000000000,sh603988,11.393,11.393,1
09:52:58.598855807,09:52:58.000000000,sh603988,11.667,11.667,1
09:53:01.604551491,09:53:01.000000000,sh603988,12.2085,12.2085,1
09:53:04.599964287,09:53:04.000000000,sh603988,14.6547,14.6547,1
09:53:07.599389752,09:53:07.000000000,sh603988,14.2123,14.2123,1
09:53:10.602174305,09:53:10.000000000,sh603988,16.3053,16.3053,1
09:53:16.291786493,09:53:16.000000000,sh603988,19.4212,19.4212,1
09:53:19.850797569,09:53:19.000000000,sh603988,12.1039,12.1039,1
09:53:22.709431105,09:53:22.000000000,sh603988,11.7303,11.7303,1
09:53:25.708928332,09:53:25.000000000,sh603988,21.4509,21.4509,1
09:53:28.675574405,09:53:28.000000000,sh603988,15.8425,15.8425,1
09:53:32.045902640,09:53:32.000000000,sh603988,16.2213,16.2213,1
09:53:35.047356082,09:53:35.000000000,sh603988,16.1597,16.1597,1
09:53:37.950419356,09:53:37.000000000,sh603988,12.1304,12.1304,1
09:53:40.673133066,09:53:40.000000000,sh603988,16.3303,16.3303,1
09:53:43.662703262,09:53:43.000000000,sh603988,21.7127,21.7127,1
09:53:46.605215517,09:53:46.000000000,sh603988,17.9634,17.9634,1
09:53:49.618079780,09:53:49.000000000,sh603988,19.9318,19.9318,1
09:53:52.603536640,09:53:52.000000000,sh603988,18.9755,18.9755,1
09:53:55.605840451,09:53:55.000000000,sh603988,19.3695,19.3695,1
09:53:58.599326257,09:53:58.000000000,sh603988,11.5242,11.5242,1
09:54:01.599084735,09:54:01.000000000,sh603988,8.35862,8.35862,1
09:54:04.599446643,09:54:04.000000000,sh603988,7.49045,7.49045,1
09:54:07.607494987,09:54:07.000000000,sh603988,5.3287,5.3287,1
09:54:10.601315717,09:54:10.000000000,sh603988,13.3551,13.3551,1
09:54:13.594931402,09:54:13.000000000,sh603988,13.9108,13.9108,1
09:54:16.291977881,09:54:16.000000000,sh603988,6.68709,6.68709,1
09:54:19.279473382,09:54:19.000000000,sh603988,12.1635,12.1635,1
09:54:22.293477882,09:54:22.000000000,sh603988,16.5996,16.5996,1
09:54:25.446925082,09:54:25.000000000,sh603988,17.5194,17.5194,1
09:54:28.445009487,09:54:28.000000000,sh603988,8.33442,8.33442,1
09:54:31.455972444,09:54:31.000000000,sh603988,11.7222,11.7222,1
09:54:34.447511642,09:54:34.000000000,sh603988,12.5369,12.5369,1
09:54:37.445129165,09:54:37.000000000,sh603988,11.9962,11.9962,1
09:54:40.844969899,09:54:40.000000000,sh603988,15.7645,15.7645,1
09:54:43.847937222,09:54:43.000000000,sh603988,17.8641,17.8641,1
09:54:46.849282143,09:54:46.000000000,sh603988,12.7417,12.7417,1
09:54:49.854230215,09:54:49.000000000,sh603988,7.02703,7.02703,1
09:54:53.123010343,09:54:53.000000000,sh603988,14.0497,14.0497,1
09:54:56.007737410,09:54:56.000000000,sh603988,17.2454,17.2454,1
09:54:59.011604821,09:54:59.000000000,sh603988,-9.56052,-9.56052,1
09:55:02.011700292,09:55:02.000000000,sh603988,-6.59093,-6.59093,1
09:55:05.012010642,09:55:05.000000000,sh603988,-13.1044,-13.1044,1
09:55:07.998557414,09:55:08.000000000,sh603988,-10.8961,-10.8961,1
09:55:11.003545370,09:55:11.000000000,sh603988,-5.26852,-5.26852,1
09:55:14.012022811,09:55:14.000000000,sh603988,-3.07167,-3.07167,1
09:55:19.679501097,09:55:19.000000000,sh603988,-3.58829,-3.58829,1
09:55:22.680280319,09:55:22.000000000,sh603988,-4.701219999999998,-4.701219999999998,1
09:55:25.678977644,09:55:25.000000000,sh603988,-9.61343,-9.61343,1
09:55:28.677998830,09:55:28.000000000,sh603988,-9.86964,-9.86964,1
09:55:31.669752149,09:55:31.000000000,sh603988,-10.8918,-10.8918,1
09:55:34.672109682,09:55:34.000000000,sh603988,-2.68004,-2.68004,1
09:55:37.678329056,09:55:37.000000000,sh603988,-5.51481,-5.51481,1
09:55:40.675975914,09:55:40.000000000,sh603988,22.1088,22.1088,1
09:55:43.666289512,09:55:43.000000000,sh603988,29.5919,29.5919,1
09:55:46.677673970,09:55:46.000000000,sh603988,29.5176,29.5176,1
09:55:49.678479352,09:55:49.000000000,sh603988,30.183000000000003,30.183000000000003,1
09:55:52.677978257,09:55:52.000000000,sh603988,45.2924,45.2924,1
09:55:55.677211448,09:55:55.000000000,sh603988,36.3709,36.3709,1
09:55:58.679997607,09:55:58.000000000,sh603988,33.7841,33.7841,1
09:56:01.680170241,09:56:01.000000000,sh603988,31.2509,31.2509,1
09:56:04.680816373,09:56:04.000000000,sh603988,26.7346,26.7346,1
09:56:07.680146076,09:56:07.000000000,sh603988,27.0647,27.0647,1
09:56:10.675902239,09:56:10.000000000,sh603988,23.1693,23.1693,1
09:56:13.678801081,09:56:13.000000000,sh603988,18.7317,18.7317,1
09:56:16.668875092,09:56:16.000000000,sh603988,21.1437,21.1437,1
09:56:19.681683041,09:56:19.000000000,sh603988,19.7311,19.7311,1
09:56:23.211545432,09:56:23.000000000,sh603988,18.3511,18.3511,1
09:56:26.213439649,09:56:26.000000000,sh603988,25.3125,25.3125,1
09:56:29.203498465,09:56:29.000000000,sh603988,26.3954,26.3954,1
09:56:32.191978739,09:56:32.000000000,sh603988,27.063,27.063,1
09:56:35.201502268,09:56:35.000000000,sh603988,25.2545,25.2545,1
09:56:38.196654202,09:56:38.000000000,sh603988,28.1517,28.1517,1
09:56:41.186868957,09:56:41.000000000,sh603988,25.0598,25.0598,1
09:56:44.141806816,09:56:44.000000000,sh603988,22.0082,22.0082,1
09:56:47.187259106,09:56:47.000000000,sh603988,9.92668,9.92668,1
09:56:50.189983168,09:56:50.000000000,sh603988,29.9617,29.9617,1
09:56:53.095077482,09:56:53.000000000,sh603988,24.2727,24.2727,1
09:56:56.089472505,09:56:56.000000000,sh603988,23.292,23.292,1
09:56:59.305510563,09:56:59.000000000,sh603988,19.0799,19.0799,1
09:57:02.305871706,09:57:02.000000000,sh603988,15.9924,15.9924,1
09:57:05.152717569,09:57:05.000000000,sh603988,9.80649,9.80649,1
09:57:08.144479791,09:57:08.000000000,sh603988,26.9209,26.9209,1
09:57:11.139252541,09:57:11.000000000,sh603988,10.0138,10.0138,1
09:57:13.980889650,09:57:13.000000000,sh603988,13.5693,13.5693,1
09:57:16.891584792,09:57:16.000000000,sh603988,9.34971,9.34971,1
09:57:19.900403879,09:57:19.000000000,sh603988,9.80704,9.80704,1
09:57:22.893387878,09:57:22.000000000,sh603988,2.59185,2.59185,1
09:57:25.892782331,09:57:25.000000000,sh603988,8.41713,8.41713,1
09:57:28.903362409,09:57:28.000000000,sh603988,5.3967800000000015,5.3967800000000015,1
09:57:32.138253008,09:57:32.000000000,sh603988,-1.43555,-1.43555,1
09:57:35.126758056,09:57:35.000000000,sh603988,6.46406,6.46406,1
09:57:37.968552768,09:57:37.000000000,sh603988,-1.49903,-1.49903,1
09:57:40.956270853,09:57:40.000000000,sh603988,-5.276680000000002,-5.276680000000002,1
09:57:43.954475997,09:57:43.000000000,sh603988,-11.5042,-11.5042,1
09:57:46.956623757,09:57:46.000000000,sh603988,-6.7572100000000015,-6.7572100000000015,1
09:57:49.954727976,09:57:50.000000000,sh603988,-12.0851,-12.0851,1
09:57:52.956835699,09:57:52.000000000,sh603988,-21.8035,-21.8035,1
09:57:56.265633652,09:57:56.000000000,sh603988,-16.3143,-16.3143,1
09:57:59.267556324,09:57:59.000000000,sh603988,-7.89008,-7.89008,1
09:58:02.261118302,09:58:02.000000000,sh603988,-11.3751,-11.3751,1
09:58:05.251836394,09:58:05.000000000,sh603988,-10.3974,-10.3974,1
09:58:08.252299231,09:58:08.000000000,sh603988,8.005,8.005,1
09:58:11.195662741,09:58:11.000000000,sh603988,-24.0186,-24.0186,1
09:58:14.181663896,09:58:14.000000000,sh603988,-24.7723,-24.7723,1
09:58:16.842311186,09:58:16.000000000,sh603988,-30.2179,-30.2179,1
09:58:17.275279676,09:58:17.000000000,sh603988,-28.9861,-28.9861,1
09:58:20.179265771,09:58:20.000000000,sh603988,-15.3666,-15.3666,1
09:58:23.178855781,09:58:23.000000000,sh603988,-14.1013,-14.1013,1
09:58:26.036953784,09:58:26.000000000,sh603988,-11.3309,-11.3309,1
09:58:29.032019026,09:58:29.000000000,sh603988,-10.5354,-10.5354,1
09:58:31.985002592,09:58:31.000000000,sh603988,-14.6484,-14.6484,1
09:58:34.977164717,09:58:34.000000000,sh603988,-10.647,-10.647,1
09:58:37.978734886,09:58:37.000000000,sh603988,-18.9342,-18.9342,1
09:58:40.977403649,09:58:41.000000000,sh603988,-18.7212,-18.7212,1
09:58:43.967316464,09:58:44.000000000,sh603988,-14.0838,-14.0838,1
09:58:46.966946635,09:58:46.000000000,sh603988,-11.4717,-11.4717,1
09:58:49.717083741,09:58:49.000000000,sh603988,-15.3631,-15.3631,1
09:58:52.821598612,09:58:52.000000000,sh603988,-15.3551,-15.3551,1
09:58:55.825490798,09:58:55.000000000,sh603988,-15.0998,-15.0998,1
09:58:59.082928778,09:58:59.000000000,sh603988,-19.7136,-19.7136,1
09:59:02.077546599,09:59:02.000000000,sh603988,-16.5193,-16.5193,1
09:59:05.086183757,09:59:05.000000000,sh603988,-10.2921,-10.2921,1
09:59:08.242172996,09:59:08.000000000,sh603988,-17.1479,-17.1479,1
09:59:11.246506804,09:59:11.000000000,sh603988,-13.0595,-13.0595,1
09:59:14.238730299,09:59:14.000000000,sh603988,-15.4603,-15.4603,1
09:59:16.906807723,09:59:16.000000000,sh603988,-11.4312,-11.4312,1
09:59:19.695379973,09:59:19.000000000,sh603988,-11.5253,-11.5253,1
09:59:22.697019670,09:59:22.000000000,sh603988,-13.9277,-13.9277,1
09:59:25.683318634,09:59:25.000000000,sh603988,-16.4866,-16.4866,1
09:59:28.686501914,09:59:28.000000000,sh603988,-18.1555,-18.1555,1
09:59:32.176516487,09:59:32.000000000,sh603988,-17.7902,-17.7902,1
09:59:35.190040141,09:59:35.000000000,sh603988,-17.0379,-17.0379,1
09:59:38.172884471,09:59:38.000000000,sh603988,-15.0503,-15.0503,1
09:59:41.180158539,09:59:41.000000000,sh603988,-6.05123,-6.05123,1
09:59:44.095555527,09:59:44.000000000,sh603988,-3.47786,-3.47786,1
09:59:47.084760517,09:59:47.000000000,sh603988,-6.2307,-6.2307,1
09:59:50.263374601,09:59:50.000000000,sh603988,-7.567660000000001,-7.567660000000001,1
09:59:53.270436249,09:59:53.000000000,sh603988,-6.35476,-6.35476,1
09:59:56.098030097,09:59:56.000000000,sh603988,-5.04119,-5.04119,1
09:59:59.010144659,09:59:59.000000000,sh603988,-6.6458,-6.6458,1
10:00:01.995795342,10:00:02.000000000,sh603988,-7.732480000000002,-7.732480000000002,1
10:00:04.997838838,10:00:05.000000000,sh603988,-8.851289999999997,-8.851289999999997,1
10:00:07.716841818,10:00:07.000000000,sh603988,-11.9135,-11.9135,1
10:00:10.709091427,10:00:10.000000000,sh603988,-9.14467,-9.14467,1
10:00:13.712526593,10:00:13.000000000,sh603988,-8.069469999999999,-8.069469999999999,1
10:00:16.717809532,10:00:16.000000000,sh603988,-0.65661,-0.65661,1
10:00:19.381688130,10:00:19.000000000,sh603988,-17.6738,-17.6738,1
10:00:22.376111988,10:00:22.000000000,sh603988,-14.3454,-14.3454,1
10:00:25.389709550,10:00:25.000000000,sh603988,-17.2273,-17.2273,1
10:00:28.387433371,10:00:28.000000000,sh603988,-17.3215,-17.3215,1
10:00:31.547697165,10:00:31.000000000,sh603988,-23.6199,-23.6199,1
10:00:34.617722934,10:00:34.000000000,sh603988,-23.3963,-23.3963,1
10:00:37.626043352,10:00:37.000000000,sh603988,-20.2419,-20.2419,1
10:00:40.624857114,10:00:40.000000000,sh603988,-19.0902,-19.0902,1
10:00:43.627647061,10:00:43.000000000,sh603988,-14.2643,-14.2643,1
10:00:46.624858763,10:00:46.000000000,sh603988,2.21815,2.21815,1
10:00:49.618390491,10:00:49.000000000,sh603988,4.6153,4.6153,1
10:00:52.620363793,10:00:52.000000000,sh603988,12.0986,12.0986,1
10:00:55.619760665,10:00:55.000000000,sh603988,17.159000000000002,17.159000000000002,1
10:00:58.618556881,10:00:58.000000000,sh603988,14.3601,14.3601,1
10:01:01.618891553,10:01:01.000000000,sh603988,13.2854,13.2854,1
10:01:04.628869143,10:01:04.000000000,sh603988,3.41047,3.41047,1
10:01:07.623434065,10:01:07.000000000,sh603988,-8.5794,-8.5794,1
10:01:10.620460158,10:01:10.000000000,sh603988,-10.679,-10.679,1
10:01:13.629855703,10:01:13.000000000,sh603988,2.88722,2.88722,1
10:01:16.623518694,10:01:16.000000000,sh603988,-7.27711,-7.27711,1
10:01:19.383337281,10:01:19.000000000,sh603988,-9.44379,-9.44379,1
10:01:22.387148948,10:01:22.000000000,sh603988,-17.2858,-17.2858,1
10:01:25.381268891,10:01:25.000000000,sh603988,-17.2387,-17.2387,1
10:01:28.379618352,10:01:28.000000000,sh603988,-15.0165,-15.0165,1
10:01:31.385381220,10:01:31.000000000,sh603988,-7.05745,-7.05745,1
10:01:34.393816822,10:01:34.000000000,sh603988,-6.81571,-6.81571,1
10:01:37.389441080,10:01:37.000000000,sh603988,-12.9978,-12.9978,1
10:01:40.386358099,10:01:40.000000000,sh603988,-5.76788,-5.76788,1
10:01:43.380185959,10:01:43.000000000,sh603988,-11.6114,-11.6114,1
10:01:46.372771933,10:01:46.000000000,sh603988,-11.8716,-11.8716,1
10:01:49.377994916,10:01:49.000000000,sh603988,-10.0733,-10.0733,1
10:01:52.381626476,10:01:52.000000000,sh603988,-10.0877,-10.0877,1
10:01:56.213839338,10:01:56.000000000,sh603988,-13.9097,-13.9097,1
10:01:59.211426631,10:01:59.000000000,sh603988,-9.28828,-9.28828,1
10:02:02.215398152,10:02:02.000000000,sh603988,-13.8535,-13.8535,1
10:02:04.867568756,10:02:04.000000000,sh603988,-15.9816,-15.9816,1
10:02:07.872518795,10:02:07.000000000,sh603988,-25.4769,-25.4769,1
10:02:10.878792646,10:02:10.000000000,sh603988,-20.5347,-20.5347,1
10:02:13.873879552,10:02:13.000000000,sh603988,-22.8147,-22.8147,1
10:02:16.715262429,10:02:16.000000000,sh603988,-26.3798,-26.3798,1
10:02:19.377048424,10:02:19.000000000,sh603988,-20.7431,-20.7431,1
10:02:22.376143948,10:02:22.000000000,sh603988,-18.8102,-18.8102,1
10:02:25.384551584,10:02:25.000000000,sh603988,-21.1755,-21.1755,1
10:02:28.402018437,10:02:28.000000000,sh603988,-17.4214,-17.4214,1
10:02:31.387589998,10:02:31.000000000,sh603988,-19.7942,-19.7942,1
10:02:34.378487422,10:02:34.000000000,sh603988,-15.7924,-15.7924,1
10:02:37.378289056,10:02:37.000000000,sh603988,-22.3821,-22.3821,1
10:02:40.376501542,10:02:40.000000000,sh603988,-22.3748,-22.3748,1
10:02:43.384641651,10:02:43.000000000,sh603988,-19.2021,-19.2021,1
10:02:46.380471279,10:02:46.000000000,sh603988,-25.2937,-25.2937,1
10:02:49.386868314,10:02:49.000000000,sh603988,-17.4913,-17.4913,1
10:02:52.374658223,10:02:52.000000000,sh603988,-19.4512,-19.4512,1
10:02:56.138300089,10:02:56.000000000,sh603988,-21.4235,-21.4235,1
10:02:59.130857956,10:02:59.000000000,sh603988,-24.0681,-24.0681,1
10:03:02.136903744,10:03:02.000000000,sh603988,-17.0235,-17.0235,1
10:03:04.808172684,10:03:04.000000000,sh603988,-15.2762,-15.2762,1
10:03:07.686706850,10:03:07.000000000,sh603988,-11.4417,-11.4417,1
10:03:10.694725530,10:03:10.000000000,sh603988,-14.5772,-14.5772,1
10:03:13.687131361,10:03:13.000000000,sh603988,-19.9171,-19.9171,1
10:03:16.696145332,10:03:16.000000000,sh603988,-20.9137,-20.9137,1
10:03:19.379859189,10:03:19.000000000,sh603988,-3.75986,-3.75986,1
10:03:22.384078177,10:03:22.000000000,sh603988,-8.6819,-8.6819,1
10:03:25.378304644,10:03:25.000000000,sh603988,0.820874,0.820874,1
10:03:28.386933595,10:03:28.000000000,sh603988,-5.06326,-5.06326,1
10:03:31.382017047,10:03:31.000000000,sh603988,-2.42046,-2.42046,1
10:03:34.377447890,10:03:34.000000000,sh603988,0.336767,0.336767,1
